iter	RMSE
1657	0.9423949019
1658	0.9419689202
1659	0.9417719987
1660	0.9410834062
1661	0.9401183424
1662	0.9392320804
1663	0.938719575
1664	0.9380930468
1665	0.9374883789
1666	0.9366774856
1667	0.9361438408
1668	0.9350621257
1669	0.9342201356
1670	0.9338060131
1671	0.933211702
1672	0.9325459208
1673	0.9321355228
1674	0.9312964776
1675	0.9307551475
1676	0.9294717307
1677	0.9282708384
1678	0.9277590109
1679	0.9267823456
1680	0.9263902063
1681	0.9260481589
1682	0.9248103678
1683	0.9243596454
1684	0.9234037966
1685	0.922963957
1686	0.9225411882
1687	0.921556128
1688	0.9209889509
1689	0.9198988617
1690	0.91901612
1691	0.9182211916
1692	0.9177412527
1693	0.9172607951
1694	0.9163856596
1695	0.9156118039
1696	0.9152365651
1697	0.9148545531
1698	0.9137437535
1699	0.9131821536
1700	0.9125847627
1701	0.9116428871
1702	0.910591147
1703	0.9098324552
1704	0.9089631884
1705	0.9082304096
1706	0.9077799219
1707	0.9072710539
1708	0.9065528611
1709	0.9058043149
1710	0.9051323454
1711	0.9047588086
1712	0.9039631519
1713	0.9031813573
1714	0.9028764963
1715	0.9021828838
1716	0.9014336779
1717	0.9009142122
1718	0.9002132066
1719	0.8997072386
1720	0.8989685549
1721	0.8988069249
1722	0.8979905314
1723	0.8971178843
1724	0.8966130453
1725	0.8961659725
1726	0.895246038
1727	0.8944704061
1728	0.8939886464
1729	0.8934831158
1730	0.8928606516
1731	0.892291841
1732	0.8919531594
1733	0.8909711578
1734	0.8904744058
1735	0.889991147
1736	0.8892237899
1737	0.8886467986
1738	0.8882335874
1739	0.8872902898
1740	0.8860974837
1741	0.8858833164
1742	0.8855307943
1743	0.8851419377
1744	0.8847881229
1745	0.8842585915
1746	0.8839441597
1747	0.8829043671
1748	0.8820928469
1749	0.881509904
1750	0.8808532192
1751	0.8803561826
1752	0.8795151864
1753	0.8792087476
1754	0.8788112703
1755	0.8784788114
1756	0.8780362824
1757	0.8776576418
1758	0.8771714002
1759	0.8767238931
1760	0.87614043
1761	0.8754731458
1762	0.8748311992
1763	0.8746074847
1764	0.8741252206
1765	0.8733727494
1766	0.8732920656
1767	0.8724750584
1768	0.8719867619
1769	0.8709933392
1770	0.8701080204
1771	0.8696569314
1772	0.8689007437
1773	0.8680884719
1774	0.8678262127
1775	0.8672652681
1776	0.8665611884
1777	0.8657336474
1778	0.8651273221
1779	0.8647645757
1780	0.8641297405
1781	0.8634502209
1782	0.8629705915
1783	0.8626413298
1784	0.8617499597
1785	0.8613655671
1786	0.8607858592
1787	0.860157632
1788	0.8598041882
1789	0.8595002563
1790	0.8587669895
1791	0.8580731589
1792	0.8577024254
1793	0.8569119573
1794	0.8553318133
1795	0.8543261827
1796	0.8540001258
1797	0.853516131
1798	0.8532923068
1799	0.8527715268
1800	0.8524326417
1801	0.8518655995
1802	0.8514035612
1803	0.850858543
1804	0.8501420139
1805	0.8491312899
1806	0.8485416185
1807	0.8477301748
1808	0.8470503631
1809	0.8459943947
1810	0.8455264906
1811	0.844568859
1812	0.8437619986
1813	0.8431108296
1814	0.8427995479
1815	0.8424393533
1816	0.8420115843
1817	0.8410343952
1818	0.840411347
1819	0.8395820282
1820	0.8388860692
1821	0.8380816135
1822	0.837192117
1823	0.8362555244
1824	0.8355507524
1825	0.8347955814
1826	0.8341650536
1827	0.83369743
1828	0.8333462433
1829	0.8327199992
1830	0.8321393452
1831	0.8316048182
1832	0.8310348196
1833	0.8305270871
1834	0.8298338497
1835	0.8294925814
1836	0.8290712206
1837	0.8287845694
1838	0.8278570997
1839	0.8270660501
1840	0.8266502669
1841	0.8259354903
1842	0.8254176269
1843	0.8244598414
1844	0.8238222092
1845	0.8231485854
1846	0.8224577843
1847	0.8220023073
1848	0.8215617799
1849	0.8207264045
1850	0.8199495847
1851	0.8196364517
1852	0.8188087553
1853	0.818349149
1854	0.8178785429
1855	0.8172017669
1856	0.8168521946
1857	0.8165740765
1858	0.8161218549
1859	0.8153460683
1860	0.8148985685
1861	0.8145368589
1862	0.8139171885
1863	0.8132393018
1864	0.8125431057
1865	0.8120011505
1866	0.8114454991
1867	0.8108807748
1868	0.8102170407
1869	0.8095036853
1870	0.8088564595
1871	0.8082157046
1872	0.8076591124
1873	0.8071836081
1874	0.806593416
1875	0.8058824277
1876	0.8049804329
1877	0.8041700037
1878	0.8037976364
1879	0.8034624877
1880	0.8031652164
1881	0.8023788184
1882	0.8019111022
1883	0.8013288764
1884	0.8007942881
1885	0.800526753
1886	0.7998048669
1887	0.7993530257
1888	0.7988677456
1889	0.7981373816
1890	0.7974026942
1891	0.7967443488
1892	0.7965885156
1893	0.7957165424
1894	0.7953537936
1895	0.7948243332
1896	0.7939829601
1897	0.793533154
1898	0.7930842903
1899	0.7922613282
1900	0.7919134982
1901	0.791182059
1902	0.790924429
1903	0.7903907351
1904	0.7897052972
1905	0.7890470511
1906	0.788377979
1907	0.7876147177
1908	0.7872101907
1909	0.7867972905
1910	0.7861296808
1911	0.7854841092
1912	0.7849240046
1913	0.7843469977
1914	0.7837628693
1915	0.7832062783
1916	0.7825099238
1917	0.782091252
1918	0.7816051566
1919	0.781086204
1920	0.7803465465
1921	0.7796659074
1922	0.7791673677
1923	0.7788295834
1924	0.7786514563
1925	0.7781229018
1926	0.7779566253
1927	0.7771528823
1928	0.7764334255
1929	0.7759713644
1930	0.7755895634
1931	0.7750545514
1932	0.7745693574
1933	0.7740999393
1934	0.7737920302
1935	0.7736099705
1936	0.7730889423
1937	0.7725692748
1938	0.7721096083
1939	0.7717246573
1940	0.7710024571
1941	0.7703203215
1942	0.7695787478
1943	0.7690431028
1944	0.7689329386
1945	0.7681706267
1946	0.7677842187
1947	0.7673929294
1948	0.766972732
1949	0.7661397391
1950	0.7654045001
1951	0.7650458421
1952	0.7641073999
1953	0.7637222165
1954	0.7633553785
1955	0.7628116963
1956	0.7620365943
1957	0.761393623
1958	0.7608160962
1959	0.7602052337
1960	0.7595187526
1961	0.7590917495
1962	0.758285609
1963	0.7574872515
1964	0.7568274966
1965	0.7564754147
1966	0.7561401568
1967	0.7556751466
1968	0.7548858899
1969	0.7542640825
1970	0.7537508839
1971	0.7529856372
1972	0.7526896246
1973	0.7521430035
1974	0.751294076
1975	0.750591505
1976	0.7501085957
1977	0.7492249664
1978	0.7483268642
1979	0.7479233059
1980	0.7475614442
1981	0.7472182366
1982	0.7463865846
1983	0.7452592418
1984	0.7444677313
1985	0.7440057788
1986	0.7436908224
1987	0.7431584642
1988	0.7426811016
1989	0.7421241342
1990	0.7416028965
1991	0.7411416195
1992	0.7408978184
1993	0.7405835454
1994	0.7398158312
1995	0.7387468986
1996	0.7382730382
1997	0.7379733335
1998	0.7376022455
1999	0.737196157
2000	0.7364296158
2001	0.7356834148
2002	0.7354455818
2003	0.7349230328
2004	0.7344790604
2005	0.7339673104
2006	0.7334143001
2007	0.7329856792
2008	0.7319363286
2009	0.7315349003
2010	0.7309893366
2011	0.7304282354
2012	0.7301234887
2013	0.7300466328
2014	0.7294321817
2015	0.7292263423
2016	0.7286769268
2017	0.7279830476
2018	0.727627127
2019	0.7270474064
2020	0.7266198974
2021	0.7262017552
2022	0.7257869561
2023	0.7251220482
2024	0.724693983
2025	0.7244714611
2026	0.7236696075
2027	0.7232750216
2028	0.7227602407
2029	0.7221602187
2030	0.7216845548
2031	0.7210130206
2032	0.7205837028
2033	0.7202925038
2034	0.7195315547
2035	0.7191695341
2036	0.7185314181
2037	0.7181097869
2038	0.7173338913
2039	0.7166879542
2040	0.7161689177
2041	0.7157908776
2042	0.7152070368
2043	0.7143903559
2044	0.7141886743
2045	0.7136518697
2046	0.7133705655
2047	0.7132027895
2048	0.7127075349
2049	0.7124000236
2050	0.7120032615
2051	0.7114693648
2052	0.7109333532
2053	0.7105113112
2054	0.7099920453
2055	0.7097435664
2056	0.7091848762
2057	0.7089927963
2058	0.7088250326
2059	0.7087287056
2060	0.7080593182
2061	0.7077599442
2062	0.707292187
2063	0.7067757826
2064	0.7063620635
2065	0.7058197166
2066	0.7047262738
2067	0.7041020861
2068	0.7036949915
2069	0.7031875184
2070	0.7027004136
2071	0.7021286726
2072	0.7019044511
2073	0.7017859678
2074	0.7012414648
2075	0.7008790621
2076	0.7002956672
2077	0.7000061791
2078	0.6996466305
2079	0.6994002764
2080	0.6989224771
2081	0.6987002374
2082	0.6981024552
2083	0.6976023537
2084	0.6972261169
2085	0.6967108289
2086	0.6964698206
2087	0.6963596448
2088	0.6957456374
2089	0.6952151851
2090	0.6946639294
2091	0.6941706078
2092	0.6933479377
2093	0.6928804189
2094	0.6924830515
2095	0.6920312908
2096	0.6916239199
2097	0.6909073977
2098	0.690670809
2099	0.6902515782
2100	0.6899268257
2101	0.6895524897
2102	0.6889314594
2103	0.6888141688
2104	0.6883056332
2105	0.6882482553
2106	0.6877186513
2107	0.6872387694
2108	0.6871056816
2109	0.6868811189
2110	0.6863558365
2111	0.6858054654
2112	0.6854093831
2113	0.6848864334
2114	0.6844402945
2115	0.6837484713
2116	0.6831943225
2117	0.6828116587
2118	0.682423697
2119	0.6819636755
2120	0.6814608386
2121	0.6808876032
2122	0.6806760155
2123	0.6803863436
2124	0.6798239553
2125	0.6796293635
2126	0.6792338622
2127	0.6789130323
2128	0.6784654439
2129	0.6782279637
2130	0.6779053421
2131	0.6774738054
2132	0.677188473
2133	0.6769438919
2134	0.6763038696
2135	0.6760425434
2136	0.6755992464
2137	0.675066059
2138	0.6749563195
2139	0.6745915931
2140	0.6742766229
2141	0.6739359819
2142	0.6736989611
2143	0.67359419
2144	0.6731912342
2145	0.6727071006
2146	0.672386119
2147	0.6719278037
2148	0.6714131552
2149	0.6711646312
2150	0.6708850099
2151	0.6705293925
2152	0.6704299733
2153	0.6697644971
2154	0.6695365203
2155	0.6690184145
2156	0.6685109533
2157	0.6679453683
2158	0.6675713564
2159	0.6672564379
2160	0.6668095421
2161	0.6660713173
2162	0.6656049147
2163	0.6652713842
2164	0.6647987752
2165	0.6642883811
2166	0.6641128982
2167	0.6637729734
2168	0.6633617559
2169	0.6628079046
2170	0.6625611852
2171	0.6623358469
2172	0.6618358805
2173	0.6612383259
2174	0.6607132089
2175	0.660468094
2176	0.6603005562
2177	0.6598304169
2178	0.6597585684
2179	0.6593941337
2180	0.6588761667
2181	0.6583233738
2182	0.6576020851
2183	0.6572676493
2184	0.6565715334
2185	0.6565155309
2186	0.6560399447
2187	0.6558047017
2188	0.6551959886
2189	0.6545501471
2190	0.6541982785
2191	0.6538819636
2192	0.6532558005
2193	0.6529908054
2194	0.652669405
2195	0.6522233552
2196	0.6515795745
2197	0.6512483841
2198	0.6511552354
2199	0.6507383839
2200	0.6503114355
2201	0.6498742795
2202	0.6493310028
2203	0.6490557806
2204	0.6486949903
2205	0.6482007096
2206	0.6478989338
2207	0.6474044203
2208	0.6467163544
2209	0.6461609432
2210	0.6460355007
2211	0.6456531154
2212	0.6449333176
2213	0.644649407
2214	0.6443878871
2215	0.6439951425
2216	0.6437159643
2217	0.6430311801
2218	0.6426921101
2219	0.6424210714
2220	0.6418658382
2221	0.6412723295
2222	0.6409515496
2223	0.6404846307
2224	0.6399568055
2225	0.6397164404
2226	0.6393350287
2227	0.6392458776
2228	0.6384004544
2229	0.6382571404
2230	0.637843522
2231	0.6374608394
2232	0.6372000625
2233	0.6367555221
2234	0.636594126
2235	0.6363199927
2236	0.6357520262
2237	0.6353627214
2238	0.6352962287
2239	0.6350870291
2240	0.6345692677
2241	0.6341055219
2242	0.6339713033
2243	0.6335270413
2244	0.632882713
2245	0.6324523666
2246	0.6322195596
2247	0.6319827727
2248	0.6317852135
2249	0.6315360901
2250	0.6310243711
2251	0.6306506204
2252	0.6303002089
2253	0.6300234191
2254	0.6297197672
2255	0.6292559884
2256	0.6289229451
2257	0.6287100886
2258	0.6279984083
2259	0.6276504328
2260	0.6273232769
2261	0.626880442
2262	0.6263095185
2263	0.6259879895
2264	0.6256307599
2265	0.6252245748
2266	0.624787751
2267	0.6242360657
2268	0.6238115278
2269	0.623400295
2270	0.6228790776
2271	0.6226428397
2272	0.6222299861
2273	0.6219005833
2274	0.6215300887
2275	0.6213437336
2276	0.6209670367
2277	0.6206983654
2278	0.6202525165
2279	0.62003049
2280	0.6196777211
2281	0.6190913863
2282	0.6189680147
2283	0.6184327223
2284	0.6180828761
2285	0.6177617124
2286	0.617200275
2287	0.6167320866
2288	0.6163445098
2289	0.6159822648
2290	0.6156027389
2291	0.6155450771
2292	0.6150433676
2293	0.6148020322
2294	0.6145247382
2295	0.6141099388
2296	0.6137781062
2297	0.6134089082
2298	0.6131138964
2299	0.6124887872
2300	0.6120225485
2301	0.6116835377
2302	0.6113541747
2303	0.6109959569
2304	0.6107155573
2305	0.6103108015
2306	0.6102442115
2307	0.6099322511
2308	0.6097437389
2309	0.6091404896
2310	0.6087855753
2311	0.608434206
2312	0.6080057696
2313	0.6076533672
2314	0.6072449912
2315	0.606669078
2316	0.6063205558
2317	0.6061456122
2318	0.6060424874
2319	0.6058035383
2320	0.6053612424
2321	0.6051361556
2322	0.6049097994
2323	0.6043078163
2324	0.60391826
2325	0.603279382
2326	0.6030780279
2327	0.6027585844
2328	0.6022205403
2329	0.6017490391
2330	0.601313913
2331	0.6008865836
2332	0.6005437355
2333	0.5999157058
2334	0.5997029315
2335	0.5995306383
2336	0.5992085279
2337	0.5988305827
2338	0.5984295652
2339	0.5981201477
2340	0.5976020844
2341	0.5972317567
2342	0.5967371652
2343	0.5961505565
2344	0.5958285506
2345	0.5954159757
2346	0.5952632176
2347	0.5946695487
2348	0.5944829585
2349	0.594078256
2350	0.5936613229
2351	0.5933899115
2352	0.5928624515
2353	0.592502817
2354	0.5920027095
2355	0.5918345432
2356	0.5914903352
2357	0.5910000687
2358	0.5907007086
2359	0.5903027355
2360	0.5900003616
2361	0.5898992748
2362	0.5896793326
2363	0.5892878406
2364	0.589108262
2365	0.5888234063
2366	0.5884430775
2367	0.5880648496
2368	0.5878733671
2369	0.5875698399
2370	0.5868140616
2371	0.5864566906
2372	0.5861143814
2373	0.5859612566
2374	0.5856548102
2375	0.5851948708
2376	0.5847985496
2377	0.5843917489
2378	0.5840782714
2379	0.5837796899
2380	0.5831053679
2381	0.5828570501
2382	0.5825992805
2383	0.5821617493
2384	0.5819166893
2385	0.5817074258
2386	0.5813877938
2387	0.5811300417
2388	0.5808853354
2389	0.580313383
2390	0.5796030411
2391	0.5794042131
2392	0.5791546734
2393	0.578748915
2394	0.5783098725
2395	0.5779311354
2396	0.5775276963
2397	0.5771044856
2398	0.5767060391
2399	0.5762669746
2400	0.5757447313
2401	0.5754078763
2402	0.5749347587
2403	0.5744376935
2404	0.5740481124
2405	0.5738577314
2406	0.5731692019
2407	0.5728315237
2408	0.5724669839
2409	0.5722627728
2410	0.5717696317
2411	0.5714331307
2412	0.5711378397
2413	0.570906825
2414	0.5706468577
2415	0.5704685088
2416	0.5699554451
2417	0.569800366
2418	0.5693598739
2419	0.5690728223
2420	0.5688346252
2421	0.5685025318
2422	0.5681004505
2423	0.5678494817
2424	0.5675371581
2425	0.5669802179
2426	0.5668833283
2427	0.566642646
2428	0.5661283363
2429	0.5656391915
2430	0.5652313374
2431	0.5648009589
2432	0.5642302034
2433	0.5640118767
2434	0.5635724905
2435	0.5632767437
2436	0.5630065254
2437	0.5624256419
2438	0.5622363466
2439	0.5618019233
2440	0.56164854
2441	0.5613369381
2442	0.5609461232
2443	0.5606996328
2444	0.5604131454
2445	0.5601369792
2446	0.5599380527
2447	0.5594377252
2448	0.5586810445
2449	0.5583595153
2450	0.5578424869
2451	0.5575912453
2452	0.5573166682
2453	0.5568964923
2454	0.5565272722
2455	0.5562328501
2456	0.5559925823
2457	0.5553735077
2458	0.5549425158
2459	0.5547170467
2460	0.5544144093
2461	0.5541582374
2462	0.5537680303
2463	0.553519147
2464	0.5530676142
2465	0.5526656949
2466	0.552448823
2467	0.5521406118
2468	0.5518297126
2469	0.5515194094
2470	0.5510868888
2471	0.5508124363
2472	0.5504631527
2473	0.5501980434
2474	0.5499643179
2475	0.5496657512
2476	0.5491456152
2477	0.5488200913
2478	0.5484552101
2479	0.5482706594
2480	0.5480979867
2481	0.547564494
2482	0.5473459491
2483	0.5471956699
2484	0.5465188478
2485	0.546077693
2486	0.545702413
2487	0.5454130091
2488	0.5451770799
2489	0.544677267
2490	0.5442113543
2491	0.543870663
2492	0.5435746915
2493	0.5432483475
2494	0.5429915445
2495	0.5428242118
2496	0.5423887075
2497	0.5421681029
2498	0.5419491646
2499	0.5412748751
2500	0.5408696499
2501	0.5405509194
2502	0.5400966856
2503	0.5397711682
2504	0.5393412244
2505	0.5390504313
2506	0.5388399751
2507	0.538602756
2508	0.5383932784
2509	0.5382236802
2510	0.5380785861
2511	0.5377979022
2512	0.5373684122
2513	0.5371508912
2514	0.5368687991
2515	0.5365983704
2516	0.536077119
2517	0.5355719024
2518	0.5351815045
2519	0.5347770836
2520	0.5344967977
2521	0.53436553
2522	0.5340278535
2523	0.5336653856
2524	0.5331842551
2525	0.5329410754
2526	0.532664393
2527	0.5322156672
2528	0.5319554307
2529	0.5318178004
2530	0.5315913884
2531	0.5311620786
2532	0.5309108713
2533	0.5306119167
2534	0.5302287398
2535	0.5297616665
2536	0.5294882009
2537	0.5290652178
2538	0.5286725119
2539	0.5282455073
2540	0.5280150409
2541	0.5277114356
2542	0.5273363237
2543	0.5270675028
2544	0.5267004549
2545	0.5263914186
2546	0.526001308
2547	0.5258422263
2548	0.5254338166
2549	0.5251452492
2550	0.5247985167
2551	0.5245327111
2552	0.5242220305
2553	0.5241622014
2554	0.5238398086
2555	0.523625987
2556	0.5233053335
2557	0.5228781219
2558	0.5225879325
2559	0.5223073322
2560	0.5220600951
2561	0.5219041714
2562	0.5216002169
2563	0.5211875698
2564	0.5208334286
2565	0.5204926266
2566	0.5200493897
2567	0.5197430351
2568	0.5194897068
2569	0.5192258076
2570	0.5188176861
2571	0.5186251993
2572	0.5183513979
2573	0.5180627265
2574	0.5178616448
2575	0.5177096507
2576	0.5173208769
2577	0.5169363333
2578	0.5167234437
2579	0.5165477419
2580	0.5164182569
2581	0.5162400399
2582	0.5161611376
2583	0.5156428117
2584	0.5152339016
2585	0.5150347488
2586	0.5147766982
2587	0.5145014929
2588	0.514209775
2589	0.514114436
2590	0.5139893275
2591	0.513819709
2592	0.5135894008
2593	0.5132687927
2594	0.512955
2595	0.5126141437
2596	0.5121136318
2597	0.5119848995
2598	0.5116995926
2599	0.5115337053
2600	0.5112919956
2601	0.5109604093
2602	0.5105562502
2603	0.5103700278
2604	0.5101039368
2605	0.50987684
2606	0.5097237253
2607	0.5094267109
2608	0.5092700553
2609	0.5089592993
2610	0.5085626068
2611	0.5083019882
2612	0.5078762862
2613	0.5076180444
2614	0.5073405194
2615	0.5070449161
2616	0.506926647
2617	0.5066355223
2618	0.5063078464
2619	0.5060930525
2620	0.5057700803
2621	0.5054698141
2622	0.5052208426
2623	0.5049301187
2624	0.504493436
2625	0.5038762915
2626	0.5035966335
2627	0.503127792
2628	0.5029871814
2629	0.5026021128
2630	0.5023448299
2631	0.5020815001
2632	0.5017754473
2633	0.501417821
2634	0.5009896983
2635	0.5007403226
2636	0.5004770768
2637	0.5002418839
2638	0.500009287
2639	0.4996083448
2640	0.4992982624
2641	0.498946046
2642	0.4987317026
2643	0.4985422154
2644	0.4983058566
2645	0.4979684986
2646	0.4975922299
2647	0.4975476536
2648	0.4972807844
2649	0.4968296443
2650	0.4965249466
2651	0.4963599856
2652	0.4961494442
2653	0.4959826346
2654	0.4958952878
2655	0.4956885632
2656	0.495652436
2657	0.4954855745
2658	0.4951256194
2659	0.4948193678
2660	0.4944980856
2661	0.4942161137
2662	0.4939951911
2663	0.4935280608
2664	0.4931941316
2665	0.4928514344
2666	0.4924790354
2667	0.4922518982
2668	0.4921444485
2669	0.4920305053
2670	0.4919853882
2671	0.4916100903
2672	0.4914591951
2673	0.491303984
2674	0.4909716006
2675	0.4907082444
2676	0.4904063138
2677	0.4900595005
2678	0.4899020839
2679	0.4896866897
2680	0.4892974511
2681	0.4887353995
2682	0.488464742
2683	0.4882803439
2684	0.4879899243
2685	0.4876546445
2686	0.4872629423
2687	0.4870532
2688	0.486754771
2689	0.4864256326
2690	0.4862071261
2691	0.4859253883
2692	0.4856527425
2693	0.4855450166
2694	0.4853584186
2695	0.4850117762
2696	0.4847333513
2697	0.4845818408
2698	0.4841368116
2699	0.4840510762
2700	0.4840188068
2701	0.4838341186
2702	0.4834939093
2703	0.4833935323
2704	0.4832653139
2705	0.4830247004
2706	0.4826897579
2707	0.4823758012
2708	0.4821454077
2709	0.4820267645
2710	0.4816093318
2711	0.4815538171
2712	0.4813618882
2713	0.4811008004
2714	0.4808640336
2715	0.4805592916
2716	0.4805558117
2717	0.4804402746
2718	0.4801419819
2719	0.4799473538
2720	0.479702703
2721	0.4792923724
2722	0.479165063
2723	0.4788691026
2724	0.4786906546
2725	0.4783213868
2726	0.4780738592
2727	0.4777439952
2728	0.4773125032
2729	0.4770817934
2730	0.4768108826
2731	0.4765297027
2732	0.4763895989
2733	0.4762663808
2734	0.4761033689
2735	0.4758334723
2736	0.4756899136
2737	0.4755272406
2738	0.4754916425
2739	0.4753609382
2740	0.4751489851
2741	0.4750446915
2742	0.4748557668
2743	0.4746419125
2744	0.4744430356
2745	0.4742232176
2746	0.4738594375
2747	0.4736691137
2748	0.4733363288
2749	0.4731361928
2750	0.4729251762
2751	0.4727315872
2752	0.4723808759
2753	0.4719555292
2754	0.4716617244
2755	0.4713058481
2756	0.4708657203
2757	0.4707541574
2758	0.4705508077
2759	0.470380949
2760	0.4703069847
2761	0.4698642134
2762	0.4697692823
2763	0.4694322373
2764	0.4691847336
2765	0.4689416608
2766	0.4686983265
2767	0.468496477
2768	0.468143205
2769	0.4679561872
2770	0.4677304075
2771	0.4675420567
2772	0.4672385346
2773	0.467104319
2774	0.4669505003
2775	0.4667062739
2776	0.4664392882
2777	0.466267182
2778	0.46604166
2779	0.4657359925
2780	0.4655216062
2781	0.4652389174
2782	0.4651018153
2783	0.4648582975
2784	0.4647633348
2785	0.4644246156
2786	0.4641955621
2787	0.464072911
2788	0.4638828352
2789	0.4636589827
2790	0.4633704105
2791	0.4631963283
2792	0.4631346155
2793	0.4628689391
2794	0.4626362392
2795	0.4623077592
2796	0.4621312925
2797	0.4620195387
2798	0.4617217603
2799	0.4614568716
2800	0.4611500718
2801	0.4609033752
2802	0.4606068354
2803	0.4604519827
2804	0.4602651614
2805	0.4601620818
2806	0.4597423878
2807	0.4593200713
2808	0.4591380675
2809	0.4590052543
2810	0.4588460613
2811	0.4586143503
2812	0.4583820688
2813	0.4581509168
2814	0.4577852252
2815	0.4576346375
2816	0.4572984018
2817	0.4571614364
2818	0.4569297956
2819	0.4565524882
2820	0.4562741487
2821	0.4560975865
2822	0.4558785736
2823	0.45567112
2824	0.4555239095
2825	0.4552320168
2826	0.4549609952
2827	0.4548038004
2828	0.4545589647
2829	0.4544156903
2830	0.4542990927
2831	0.4540164409
2832	0.4539447357
2833	0.4538560683
2834	0.4536967181
2835	0.4535579451
2836	0.453406865
2837	0.4532409049
2838	0.4530528981
2839	0.4527539707
2840	0.4525115923
2841	0.4522646165
2842	0.4519580749
2843	0.4518504327
2844	0.4516826435
2845	0.4514580066
2846	0.4513106898
2847	0.4510904523
2848	0.4508646298
2849	0.4507407313
2850	0.4503786202
2851	0.4500545903
2852	0.4499083693
2853	0.4495818067
2854	0.4492545359
2855	0.4490190648
2856	0.4488601125
2857	0.4487678588
2858	0.4485155981
2859	0.4483016756
2860	0.4480781504
2861	0.4477562963
2862	0.4475765762
2863	0.4472319512
2864	0.4470266316
2865	0.4468096606
2866	0.4465097093
2867	0.4463559238
2868	0.4461467449
2869	0.4460110943
2870	0.4457739116
2871	0.4453623842
2872	0.4449463745
2873	0.4446517513
2874	0.4443801583
2875	0.444218036
2876	0.4440682129
2877	0.4439851841
2878	0.4436273181
2879	0.4434610857
2880	0.4433420017
2881	0.4431366531
2882	0.4427641864
2883	0.442549924
2884	0.4423172579
2885	0.4420397077
2886	0.4419287636
2887	0.4415691398
2888	0.4413091115
2889	0.4409471413
2890	0.4407605562
2891	0.4406117078
2892	0.4402819389
2893	0.4401645056
2894	0.4399951431
2895	0.4398403709
2896	0.4395932145
2897	0.4394861341
2898	0.4392287505
2899	0.4390837841
2900	0.438763627
2901	0.4386812902
2902	0.4386749067
2903	0.4385185022
2904	0.438385013
2905	0.4381783982
2906	0.4379870146
2907	0.4376711093
2908	0.4375629574
2909	0.4373832132
2910	0.4372267885
2911	0.436876784
2912	0.4366187652
2913	0.4365281435
2914	0.4364268805
2915	0.4360990777
2916	0.4358946625
2917	0.4356587499
2918	0.4353887614
2919	0.4350086349
2920	0.4347192856
2921	0.4345178638
2922	0.4343743046
2923	0.4341261847
2924	0.4338271249
2925	0.4336324131
2926	0.4332801705
2927	0.4330875586
2928	0.432981977
2929	0.4327551609
2930	0.4326038687
2931	0.4323323002
2932	0.4321707527
2933	0.4319945628
2934	0.4319058177
2935	0.4316090698
2936	0.4313359333
2937	0.4312179646
2938	0.4307541722
2939	0.4304696572
2940	0.4303604812
2941	0.4301227799
2942	0.4297641988
2943	0.4295258447
2944	0.4293557667
2945	0.4291560881
2946	0.4289333946
2947	0.428713256
2948	0.428555955
2949	0.428232341
2950	0.4279823516
2951	0.4276574361
2952	0.4274342713
2953	0.4272818428
2954	0.4270894725
2955	0.4270429472
2956	0.4267509055
2957	0.4265412346
2958	0.4263592789
2959	0.4260157391
2960	0.42575663
2961	0.4256203046
2962	0.4253543382
2963	0.4251574352
2964	0.4249436045
2965	0.4247815787
2966	0.4244993772
2967	0.4244511783
2968	0.4240616751
2969	0.4239016453
2970	0.4238988995
2971	0.423738546
2972	0.423555828
2973	0.4233758875
2974	0.4231159695
2975	0.422910825
2976	0.4228028407
2977	0.4227044272
2978	0.4225874667
2979	0.4224220752
2980	0.4221160561
2981	0.4219100072
2982	0.421642136
2983	0.4214958939
2984	0.4213361099
2985	0.4210170113
2986	0.4208736716
2987	0.4207176197
2988	0.4206612042
2989	0.4202130128
2990	0.4198500485
2991	0.4195289929
2992	0.4194359418
2993	0.4191988558
2994	0.4190895676
2995	0.4189218762
2996	0.4188045346
2997	0.4186293423
2998	0.4183161505
2999	0.4181949717
3000	0.4178318735
3001	0.417628767
3002	0.4174656667
3003	0.4173594136
3004	0.4172145596
3005	0.4169705674
3006	0.4166338817
3007	0.4162886102
3008	0.4160823805
3009	0.4157450675
3010	0.4155182494
3011	0.4151461375
3012	0.4148896221
3013	0.4145420256
3014	0.4143285235
3015	0.4140698513
3016	0.4138619054
3017	0.4137419748
3018	0.4135037606
3019	0.4133004004
3020	0.413125829
3021	0.4127433778
3022	0.4125478906
3023	0.4122422058
3024	0.4120557147
3025	0.4118610212
3026	0.4115813716
3027	0.4113192211
3028	0.4110902524
3029	0.4109472344
3030	0.4106961998
3031	0.4105227024
3032	0.4102698269
3033	0.4100370331
3034	0.4099608163
3035	0.4097672263
3036	0.4096498808
3037	0.4094541098
3038	0.4093110521
3039	0.4091669484
3040	0.4088549774
3041	0.4087114349
3042	0.4085857989
3043	0.4082286778
3044	0.4081655018
3045	0.4079400622
3046	0.4076941824
3047	0.4075996809
3048	0.407456165
3049	0.4072564728
3050	0.407068478
3051	0.4068909488
3052	0.4067522088
3053	0.4066305586
3054	0.4063609491
3055	0.4061481749
3056	0.4059338996
3057	0.4057744079
3058	0.4055999581
3059	0.4054686386
3060	0.4053509588
3061	0.405258601
3062	0.4051667174
3063	0.4048885548
3064	0.4047088466
3065	0.4045122664
3066	0.404173049
3067	0.4038813734
3068	0.4035797615
